Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017
"06079010703","14000US06079010703","Census Tract 107.03","Census Tract 107.03, San Luis Obispo County, California","ca","140","00","ACSSF","0009337",,,,,"06","079",,,,"010703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413,56,124,113,94,79,31,47,75,78,105,78,239,72,20,91,111,3.96,8.78,8,6.65,5.59,2.19,3.33,5.31,5.52,7.43,5.52,16.91,5.1,1.42,6.44,7.86
"06079010707","14000US06079010707","Census Tract 107.07","Census Tract 107.07, San Luis Obispo County, California","ca","140","00","ACSSF","0009338",,,,,"06","079",,,,"010707",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2868,45,78,94,111,144,180,91,103,102,154,149,580,247,188,262,340,1.57,2.72,3.28,3.87,5.02,6.28,3.17,3.59,3.56,5.37,5.2,20.22,8.61,6.56,9.14,11.85
"06079010901","14000US06079010901","Census Tract 109.01","Census Tract 109.01, San Luis Obispo County, California","ca","140","00","ACSSF","0009339",,,,,"06","079",,,,"010901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963,594,114,73,24,32,24,7,9,0,24,7,16,11,0,16,12,61.68,11.84,7.58,2.49,3.32,2.49,0.73,0.93,0,2.49,0.73,1.66,1.14,0,1.66,1.25
"06079010902","14000US06079010902","Census Tract 109.02","Census Tract 109.02, San Luis Obispo County, California","ca","140","00","ACSSF","0009340",,,,,"06","079",,,,"010902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394,463,227,90,55,53,119,63,0,49,7,92,55,57,15,22,27,33.21,16.28,6.46,3.95,3.8,8.54,4.52,0,3.52,0.5,6.6,3.95,4.09,1.08,1.58,1.94
"06079011001","14000US06079011001","Census Tract 110.01","Census Tract 110.01, San Luis Obispo County, California","ca","140","00","ACSSF","0009341",,,,,"06","079",,,,"011001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,77,203,128,44,90,100,58,54,69,177,200,263,163,104,57,215,3.85,10.14,6.39,2.2,4.5,5,2.9,2.7,3.45,8.84,9.99,13.14,8.14,5.19,2.85,10.74
"06079011002","14000US06079011002","Census Tract 110.02","Census Tract 110.02, San Luis Obispo County, California","ca","140","00","ACSSF","0009342",,,,,"06","079",,,,"011002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339,175,90,105,92,31,33,26,0,32,84,117,100,74,142,108,130,13.07,6.72,7.84,6.87,2.32,2.46,1.94,0,2.39,6.27,8.74,7.47,5.53,10.6,8.07,9.71
"06079011101","14000US06079011101","Census Tract 111.01","Census Tract 111.01, San Luis Obispo County, California","ca","140","00","ACSSF","0009343",,,,,"06","079",,,,"011101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1801,183,157,119,129,89,62,86,149,82,146,162,138,92,53,79,75,10.16,8.72,6.61,7.16,4.94,3.44,4.78,8.27,4.55,8.11,9,7.66,5.11,2.94,4.39,4.16
"06079011102","14000US06079011102","Census Tract 111.02","Census Tract 111.02, San Luis Obispo County, California","ca","140","00","ACSSF","0009344",,,,,"06","079",,,,"011102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2390,186,191,27,116,21,55,83,207,50,224,253,354,191,110,108,214,7.78,7.99,1.13,4.85,0.88,2.3,3.47,8.66,2.09,9.37,10.59,14.81,7.99,4.6,4.52,8.95
"06079011103","14000US06079011103","Census Tract 111.03","Census Tract 111.03, San Luis Obispo County, California","ca","140","00","ACSSF","0009345",,,,,"06","079",,,,"011103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310,30,30,25,109,62,50,100,84,74,59,132,176,132,47,126,74,2.29,2.29,1.91,8.32,4.73,3.82,7.63,6.41,5.65,4.5,10.08,13.44,10.08,3.59,9.62,5.65
"06079011200","14000US06079011200","Census Tract 112","Census Tract 112, San Luis Obispo County, California","ca","140","00","ACSSF","0009346",,,,,"06","079",,,,"011200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2917,349,245,477,217,91,29,37,92,21,177,132,264,206,211,186,183,11.96,8.4,16.35,7.44,3.12,0.99,1.27,3.15,0.72,6.07,4.53,9.05,7.06,7.23,6.38,6.27
"06079011300","14000US06079011300","Census Tract 113","Census Tract 113, San Luis Obispo County, California","ca","140","00","ACSSF","0009347",,,,,"06","079",,,,"011300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2879,52,66,73,67,57,64,204,94,189,358,270,410,287,172,219,297,1.81,2.29,2.54,2.33,1.98,2.22,7.09,3.27,6.56,12.43,9.38,14.24,9.97,5.97,7.61,10.32
"06079011400","14000US06079011400","Census Tract 114","Census Tract 114, San Luis Obispo County, California","ca","140","00","ACSSF","0009348",,,,,"06","079",,,,"011400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
"06079011501","14000US06079011501","Census Tract 115.01","Census Tract 115.01, San Luis Obispo County, California","ca","140","00","ACSSF","0009349",,,,,"06","079",,,,"011501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733,47,34,14,77,9,9,51,52,21,96,40,133,52,45,27,26,6.41,4.64,1.91,10.5,1.23,1.23,6.96,7.09,2.86,13.1,5.46,18.14,7.09,6.14,3.68,3.55
"06079011503","14000US06079011503","Census Tract 115.03","Census Tract 115.03, San Luis Obispo County, California","ca","140","00","ACSSF","0009350",,,,,"06","079",,,,"011503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347,19,7,16,13,41,60,23,18,18,113,69,185,209,127,169,260,1.41,0.52,1.19,0.97,3.04,4.45,1.71,1.34,1.34,8.39,5.12,13.73,15.52,9.43,12.55,19.3
"06079011504","14000US06079011504","Census Tract 115.04","Census Tract 115.04, San Luis Obispo County, California","ca","140","00","ACSSF","0009351",,,,,"06","079",,,,"011504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,9,0,4,22,0,0,0,10,8,4,23,18,16,47,37,60,3.49,0,1.55,8.53,0,0,0,3.88,3.1,1.55,8.91,6.98,6.2,18.22,14.34,23.26
"06079011600","14000US06079011600","Census Tract 116","Census Tract 116, San Luis Obispo County, California","ca","140","00","ACSSF","0009352",,,,,"06","079",,,,"011600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777,36,60,10,67,21,60,64,69,77,41,172,212,252,120,115,401,2.03,3.38,0.56,3.77,1.18,3.38,3.6,3.88,4.33,2.31,9.68,11.93,14.18,6.75,6.47,22.57
"06079011701","14000US06079011701","Census Tract 117.01","Census Tract 117.01, San Luis Obispo County, California","ca","140","00","ACSSF","0009353",,,,,"06","079",,,,"011701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354,74,64,48,112,25,32,60,102,94,153,203,260,254,221,218,434,3.14,2.72,2.04,4.76,1.06,1.36,2.55,4.33,3.99,6.5,8.62,11.05,10.79,9.39,9.26,18.44
"06079011704","14000US06079011704","Census Tract 117.04","Census Tract 117.04, San Luis Obispo County, California","ca","140","00","ACSSF","0009354",,,,,"06","079",,,,"011704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880,104,34,48,79,157,40,58,100,42,100,190,183,248,107,94,296,5.53,1.81,2.55,4.2,8.35,2.13,3.09,5.32,2.23,5.32,10.11,9.73,13.19,5.69,5,15.74
"06079011800","14000US06079011800","Census Tract 118","Census Tract 118, San Luis Obispo County, California","ca","140","00","ACSSF","0009355",,,,,"06","079",,,,"011800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2839,73,94,95,85,47,31,32,139,48,250,215,320,341,186,504,379,2.57,3.31,3.35,2.99,1.66,1.09,1.13,4.9,1.69,8.81,7.57,11.27,12.01,6.55,17.75,13.35
"06079011901","14000US06079011901","Census Tract 119.01","Census Tract 119.01, San Luis Obispo County, California","ca","140","00","ACSSF","0009356",,,,,"06","079",,,,"011901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263,60,22,104,62,106,60,27,43,46,42,61,166,123,141,151,49,4.75,1.74,8.23,4.91,8.39,4.75,2.14,3.4,3.64,3.33,4.83,13.14,9.74,11.16,11.96,3.88
"06079011902","14000US06079011902","Census Tract 119.02","Census Tract 119.02, San Luis Obispo County, California","ca","140","00","ACSSF","0009357",,,,,"06","079",,,,"011902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3298,93,164,154,161,66,123,183,117,40,301,308,439,413,224,292,220,2.82,4.97,4.67,4.88,2,3.73,5.55,3.55,1.21,9.13,9.34,13.31,12.52,6.79,8.85,6.67
"06079012000","14000US06079012000","Census Tract 120","Census Tract 120, San Luis Obispo County, California","ca","140","00","ACSSF","0009358",,,,,"06","079",,,,"012000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3017,112,80,48,233,150,109,236,110,100,144,437,408,233,268,167,182,3.71,2.65,1.59,7.72,4.97,3.61,7.82,3.65,3.31,4.77,14.48,13.52,7.72,8.88,5.54,6.03
"06079012102","14000US06079012102","Census Tract 121.02","Census Tract 121.02, San Luis Obispo County, California","ca","140","00","ACSSF","0009359",,,,,"06","079",,,,"012102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2214,79,140,79,44,16,99,106,58,20,285,295,414,324,93,62,100,3.57,6.32,3.57,1.99,0.72,4.47,4.79,2.62,0.9,12.87,13.32,18.7,14.63,4.2,2.8,4.52
"06079012200","14000US06079012200","Census Tract 122","Census Tract 122, San Luis Obispo County, California","ca","140","00","ACSSF","0009360",,,,,"06","079",,,,"012200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462,133,123,59,109,111,106,33,152,30,272,233,292,509,86,127,87,5.4,5,2.4,4.43,4.51,4.31,1.34,6.17,1.22,11.05,9.46,11.86,20.67,3.49,5.16,3.53
"06079012302","14000US06079012302","Census Tract 123.02","Census Tract 123.02, San Luis Obispo County, California","ca","140","00","ACSSF","0009361",,,,,"06","079",,,,"012302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,132,39,9,81,70,0,80,64,35,32,126,229,297,164,287,346,6.63,1.96,0.45,4.07,3.52,0,4.02,3.21,1.76,1.61,6.33,11.5,14.92,8.24,14.41,17.38
"06079012304","14000US06079012304","Census Tract 123.04","Census Tract 123.04, San Luis Obispo County, California","ca","140","00","ACSSF","0009362",,,,,"06","079",,,,"012304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4193,102,142,95,125,15,174,212,64,84,339,448,634,440,335,530,454,2.43,3.39,2.27,2.98,0.36,4.15,5.06,1.53,2,8.08,10.68,15.12,10.49,7.99,12.64,10.83
"06079012401","14000US06079012401","Census Tract 124.01","Census Tract 124.01, San Luis Obispo County, California","ca","140","00","ACSSF","0009363",,,,,"06","079",,,,"012401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979,107,38,50,69,15,61,32,63,133,162,277,247,189,246,123,167,5.41,1.92,2.53,3.49,0.76,3.08,1.62,3.18,6.72,8.19,14,12.48,9.55,12.43,6.22,8.44
"06079012402","14000US06079012402","Census Tract 124.02","Census Tract 124.02, San Luis Obispo County, California","ca","140","00","ACSSF","0009364",,,,,"06","079",,,,"012402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3431,166,119,67,85,135,49,54,181,57,282,390,453,479,343,226,345,4.84,3.47,1.95,2.48,3.93,1.43,1.57,5.28,1.66,8.22,11.37,13.2,13.96,10,6.59,10.06
"06079012502","14000US06079012502","Census Tract 125.02","Census Tract 125.02, San Luis Obispo County, California","ca","140","00","ACSSF","0009365",,,,,"06","079",,,,"012502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071,73,68,0,74,59,124,58,128,94,175,277,332,373,103,45,88,3.52,3.28,0,3.57,2.85,5.99,2.8,6.18,4.54,8.45,13.38,16.03,18.01,4.97,2.17,4.25
"06079012503","14000US06079012503","Census Tract 125.03","Census Tract 125.03, San Luis Obispo County, California","ca","140","00","ACSSF","0009366",,,,,"06","079",,,,"012503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2574,91,11,163,44,95,68,184,70,208,145,259,413,276,239,183,125,3.54,0.43,6.33,1.71,3.69,2.64,7.15,2.72,8.08,5.63,10.06,16.05,10.72,9.29,7.11,4.86
"06079012505","14000US06079012505","Census Tract 125.05","Census Tract 125.05, San Luis Obispo County, California","ca","140","00","ACSSF","0009367",,,,,"06","079",,,,"012505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962,58,46,58,35,27,49,104,89,29,89,320,367,200,131,232,128,2.96,2.34,2.96,1.78,1.38,2.5,5.3,4.54,1.48,4.54,16.31,18.71,10.19,6.68,11.82,6.52
"06079012600","14000US06079012600","Census Tract 126","Census Tract 126, San Luis Obispo County, California","ca","140","00","ACSSF","0009368",,,,,"06","079",,,,"012600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3042,74,59,110,79,92,160,128,115,86,166,418,460,269,289,367,170,2.43,1.94,3.62,2.6,3.02,5.26,4.21,3.78,2.83,5.46,13.74,15.12,8.84,9.5,12.06,5.59
"06079012702","14000US06079012702","Census Tract 127.02","Census Tract 127.02, San Luis Obispo County, California","ca","140","00","ACSSF","0009369",,,,,"06","079",,,,"012702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2697,190,77,75,110,235,144,69,106,0,155,196,289,258,338,126,329,7.04,2.86,2.78,4.08,8.71,5.34,2.56,3.93,0,5.75,7.27,10.72,9.57,12.53,4.67,12.2
"06079012704","14000US06079012704","Census Tract 127.04","Census Tract 127.04, San Luis Obispo County, California","ca","140","00","ACSSF","0009370",,,,,"06","079",,,,"012704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3408,146,61,32,155,7,140,52,67,119,149,371,308,385,369,502,545,4.28,1.79,0.94,4.55,0.21,4.11,1.53,1.97,3.49,4.37,10.89,9.04,11.3,10.83,14.73,15.99
"06079012800","14000US06079012800","Census Tract 128","Census Tract 128, San Luis Obispo County, California","ca","140","00","ACSSF","0009371",,,,,"06","079",,,,"012800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,13,14,0,0,20,0,5,18,27,0,0,0,14,0,0,0,11.71,12.61,0,0,18.02,0,4.5,16.22,24.32,0,0,0,12.61,0,0,0
"06079012900","14000US06079012900","Census Tract 129","Census Tract 129, San Luis Obispo County, California","ca","140","00","ACSSF","0009372",,,,,"06","079",,,,"012900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860,16,10,73,22,19,31,153,10,66,314,182,352,192,80,185,155,0.86,0.54,3.92,1.18,1.02,1.67,8.23,0.54,3.55,16.88,9.78,18.92,10.32,4.3,9.95,8.33
"06079013000","14000US06079013000","Census Tract 130","Census Tract 130, San Luis Obispo County, California","ca","140","00","ACSSF","0009373",,,,,"06","079",,,,"013000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072,52,9,47,39,25,8,86,68,34,49,80,197,84,75,89,130,4.85,0.84,4.38,3.64,2.33,0.75,8.02,6.34,3.17,4.57,7.46,18.38,7.84,7,8.3,12.13
"06079990000","14000US06079990000","Census Tract 9900","Census Tract 9900, San Luis Obispo County, California","ca","140","00","ACSSF","0009374",,,,,"06","079",,,,"990000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,
"06081600100","14000US06081600100","Census Tract 6001","Census Tract 6001, San Mateo County, California","ca","140","00","ACSSF","0009375",,,,,"06","081",,,,"600100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,122,0,49,14,31,123,42,34,69,80,90,272,256,147,150,556,6,0,2.41,0.69,1.52,6.04,2.06,1.67,3.39,3.93,4.42,13.37,12.58,7.22,7.37,27.32
"06081600200","14000US06081600200","Census Tract 6002","Census Tract 6002, San Mateo County, California","ca","140","00","ACSSF","0009376",,,,,"06","081",,,,"600200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170,75,33,58,40,44,25,36,0,37,74,118,202,196,21,99,112,6.41,2.82,4.96,3.42,3.76,2.14,3.08,0,3.16,6.32,10.09,17.26,16.75,1.79,8.46,9.57
"06081600300","14000US06081600300","Census Tract 6003","Census Tract 6003, San Mateo County, California","ca","140","00","ACSSF","0009377",,,,,"06","081",,,,"600300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272,20,23,0,6,21,21,12,10,73,76,158,110,123,121,243,255,1.57,1.81,0,0.47,1.65,1.65,0.94,0.79,5.74,5.97,12.42,8.65,9.67,9.51,19.1,20.05
"06081600401","14000US06081600401","Census Tract 6004.01","Census Tract 6004.01, San Mateo County, California","ca","140","00","ACSSF","0009378",,,,,"06","081",,,,"600401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1090,0,25,61,9,51,40,7,17,15,155,68,161,100,147,126,108,0,2.29,5.6,0.83,4.68,3.67,0.64,1.56,1.38,14.22,6.24,14.77,9.17,13.49,11.56,9.91
"06081600402","14000US06081600402","Census Tract 6004.02","Census Tract 6004.02, San Mateo County, California","ca","140","00","ACSSF","0009379",,,,,"06","081",,,,"600402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266,36,38,0,10,32,18,55,39,42,84,106,262,108,105,181,150,2.84,3,0,0.79,2.53,1.42,4.34,3.08,3.32,6.64,8.37,20.7,8.53,8.29,14.3,11.85
"06081600500","14000US06081600500","Census Tract 6005","Census Tract 6005, San Mateo County, California","ca","140","00","ACSSF","0009380",,,,,"06","081",,,,"600500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2164,34,17,81,38,0,37,8,52,53,106,26,396,247,168,506,395,1.57,0.79,3.74,1.76,0,1.71,0.37,2.4,2.45,4.9,1.2,18.3,11.41,7.76,23.38,18.25
"06081600600","14000US06081600600","Census Tract 6006","Census Tract 6006, San Mateo County, California","ca","140","00","ACSSF","0009381",,,,,"06","081",,,,"600600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525,13,56,60,21,124,51,36,90,17,21,175,110,237,130,170,214,0.85,3.67,3.93,1.38,8.13,3.34,2.36,5.9,1.11,1.38,11.48,7.21,15.54,8.52,11.15,14.03
"06081600700","14000US06081600700","Census Tract 6007","Census Tract 6007, San Mateo County, California","ca","140","00","ACSSF","0009382",,,,,"06","081",,,,"600700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206,71,118,159,67,36,93,135,43,19,246,196,230,291,134,189,179,3.22,5.35,7.21,3.04,1.63,4.22,6.12,1.95,0.86,11.15,8.88,10.43,13.19,6.07,8.57,8.11
"06081600800","14000US06081600800","Census Tract 6008","Census Tract 6008, San Mateo County, California","ca","140","00","ACSSF","0009383",,,,,"06","081",,,,"600800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2761,177,123,53,87,143,239,126,142,99,219,422,330,226,185,118,72,6.41,4.45,1.92,3.15,5.18,8.66,4.56,5.14,3.59,7.93,15.28,11.95,8.19,6.7,4.27,2.61
"06081600900","14000US06081600900","Census Tract 6009","Census Tract 6009, San Mateo County, California","ca","140","00","ACSSF","0009384",,,,,"06","081",,,,"600900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365,46,34,42,24,18,56,28,36,0,89,93,136,127,136,140,360,3.37,2.49,3.08,1.76,1.32,4.1,2.05,2.64,0,6.52,6.81,9.96,9.3,9.96,10.26,26.37
"06081601000","14000US06081601000","Census Tract 6010","Census Tract 6010, San Mateo County, California","ca","140","00","ACSSF","0009385",,,,,"06","081",,,,"601000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2036,72,10,0,23,25,65,41,20,48,194,142,239,325,251,312,269,3.54,0.49,0,1.13,1.23,3.19,2.01,0.98,2.36,9.53,6.97,11.74,15.96,12.33,15.32,13.21
"06081601100","14000US06081601100","Census Tract 6011","Census Tract 6011, San Mateo County, California","ca","140","00","ACSSF","0009386",,,,,"06","081",,,,"601100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835,62,17,16,61,55,9,10,96,41,71,164,207,195,158,338,335,3.38,0.93,0.87,3.32,3,0.49,0.54,5.23,2.23,3.87,8.94,11.28,10.63,8.61,18.42,18.26
"06081601200","14000US06081601200","Census Tract 6012","Census Tract 6012, San Mateo County, California","ca","140","00","ACSSF","0009387",,,,,"06","081",,,,"601200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153,65,31,20,90,38,63,16,36,43,281,127,253,312,299,195,284,3.02,1.44,0.93,4.18,1.76,2.93,0.74,1.67,2,13.05,5.9,11.75,14.49,13.89,9.06,13.19
"06081601300","14000US06081601300","Census Tract 6013","Census Tract 6013, San Mateo County, California","ca","140","00","ACSSF","0009388",,,,,"06","081",,,,"601300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523,96,236,87,70,38,196,94,150,42,155,104,550,263,128,224,90,3.8,9.35,3.45,2.77,1.51,7.77,3.73,5.95,1.66,6.14,4.12,21.8,10.42,5.07,8.88,3.57
"06081601400","14000US06081601400","Census Tract 6014","Census Tract 6014, San Mateo County, California","ca","140","00","ACSSF","0009389",,,,,"06","081",,,,"601400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2171,34,71,93,59,17,58,57,35,0,278,237,373,221,152,259,227,1.57,3.27,4.28,2.72,0.78,2.67,2.63,1.61,0,12.81,10.92,17.18,10.18,7,11.93,10.46
"06081601501","14000US06081601501","Census Tract 6015.01","Census Tract 6015.01, San Mateo County, California","ca","140","00","ACSSF","0009390",,,,,"06","081",,,,"601501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307,29,30,14,47,11,23,57,33,8,76,106,219,127,143,176,208,2.22,2.3,1.07,3.6,0.84,1.76,4.36,2.52,0.61,5.81,8.11,16.76,9.72,10.94,13.47,15.91
"06081601502","14000US06081601502","Census Tract 6015.02","Census Tract 6015.02, San Mateo County, California","ca","140","00","ACSSF","0009391",,,,,"06","081",,,,"601502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791,66,91,47,62,80,10,93,88,58,143,265,320,165,92,119,92,3.69,5.08,2.62,3.46,4.47,0.56,5.19,4.91,3.24,7.98,14.8,17.87,9.21,5.14,6.64,5.14
"06081601601","14000US06081601601","Census Tract 6016.01","Census Tract 6016.01, San Mateo County, California","ca","140","00","ACSSF","0009392",,,,,"06","081",,,,"601601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886,31,24,41,36,17,39,19,26,3,54,45,195,123,72,75,86,3.5,2.71,4.63,4.06,1.92,4.4,2.14,2.93,0.34,6.09,5.08,22.01,13.88,8.13,8.47,9.71
"06081601603","14000US06081601603","Census Tract 6016.03","Census Tract 6016.03, San Mateo County, California","ca","140","00","ACSSF","0009393",,,,,"06","081",,,,"601603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871,107,23,80,52,45,53,41,7,32,39,123,261,202,315,218,273,5.72,1.23,4.28,2.78,2.41,2.83,2.19,0.37,1.71,2.08,6.57,13.95,10.8,16.84,11.65,14.59
"06081601604","14000US06081601604","Census Tract 6016.04","Census Tract 6016.04, San Mateo County, California","ca","140","00","ACSSF","0009394",,,,,"06","081",,,,"601604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,63,10,0,39,11,31,11,27,30,84,62,206,241,91,130,64,5.73,0.91,0,3.55,1,2.82,1,2.45,2.73,7.64,5.64,18.73,21.91,8.27,11.82,5.82
"06081601605","14000US06081601605","Census Tract 6016.05","Census Tract 6016.05, San Mateo County, California","ca","140","00","ACSSF","0009395",,,,,"06","081",,,,"601605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662,24,65,47,24,33,14,25,27,49,43,105,205,255,238,245,263,1.44,3.91,2.83,1.44,1.99,0.84,1.5,1.62,2.95,2.59,6.32,12.33,15.34,14.32,14.74,15.82
"06081601700","14000US06081601700","Census Tract 6017","Census Tract 6017, San Mateo County, California","ca","140","00","ACSSF","0009396",,,,,"06","081",,,,"601700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1311,24,15,7,14,77,27,9,28,13,28,102,170,186,103,240,268,1.83,1.14,0.53,1.07,5.87,2.06,0.69,2.14,0.99,2.14,7.78,12.97,14.19,7.86,18.31,20.44
"06081601800","14000US06081601800","Census Tract 6018","Census Tract 6018, San Mateo County, California","ca","140","00","ACSSF","0009397",,,,,"06","081",,,,"601800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2078,109,73,53,76,0,0,0,56,36,58,93,325,246,244,279,430,5.25,3.51,2.55,3.66,0,0,0,2.69,1.73,2.79,4.48,15.64,11.84,11.74,13.43,20.69
"06081601901","14000US06081601901","Census Tract 6019.01","Census Tract 6019.01, San Mateo County, California","ca","140","00","ACSSF","0009398",,,,,"06","081",,,,"601901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383,53,39,0,30,24,37,76,37,10,53,183,159,186,101,155,240,3.83,2.82,0,2.17,1.74,2.68,5.5,2.68,0.72,3.83,13.23,11.5,13.45,7.3,11.21,17.35
