Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A12001_001,SE_A12001_002,SE_A12001_003,SE_A12001_004,SE_A12001_005,SE_A12001_006,SE_A12001_007,SE_A12001_008,PCT_SE_A12001_002,PCT_SE_A12001_003,PCT_SE_A12001_004,PCT_SE_A12001_005,PCT_SE_A12001_006,PCT_SE_A12001_007,PCT_SE_A12001_008
"06073017051","14000US06073017051","Census Tract 170.51","Census Tract 170.51, San Diego County, California","ca","140","00","ACSSF","0008802",,,,,"06","073",,,,"017051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3767,196,432,886,1185,830,140,98,5.2,11.47,23.52,31.46,22.03,3.72,2.6
"06073017052","14000US06073017052","Census Tract 170.52","Census Tract 170.52, San Diego County, California","ca","140","00","ACSSF","0008803",,,,,"06","073",,,,"017052",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3830,143,198,891,1508,816,71,203,3.73,5.17,23.26,39.37,21.31,1.85,5.3
"06073017053","14000US06073017053","Census Tract 170.53","Census Tract 170.53, San Diego County, California","ca","140","00","ACSSF","0008804",,,,,"06","073",,,,"017053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137,53,75,478,901,399,141,90,2.48,3.51,22.37,42.16,18.67,6.6,4.21
"06073017054","14000US06073017054","Census Tract 170.54","Census Tract 170.54, San Diego County, California","ca","140","00","ACSSF","0008805",,,,,"06","073",,,,"017054",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4198,309,602,1255,1095,673,155,109,7.36,14.34,29.9,26.08,16.03,3.69,2.6
"06073017055","14000US06073017055","Census Tract 170.55","Census Tract 170.55, San Diego County, California","ca","140","00","ACSSF","0008806",,,,,"06","073",,,,"017055",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3653,73,326,831,1314,783,160,166,2,8.92,22.75,35.97,21.43,4.38,4.54
"06073017056","14000US06073017056","Census Tract 170.56","Census Tract 170.56, San Diego County, California","ca","140","00","ACSSF","0008807",,,,,"06","073",,,,"017056",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3319,135,244,925,1218,681,37,79,4.07,7.35,27.87,36.7,20.52,1.11,2.38
"06073017104","14000US06073017104","Census Tract 171.04","Census Tract 171.04, San Diego County, California","ca","140","00","ACSSF","0008808",,,,,"06","073",,,,"017104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2701,140,170,623,803,638,215,112,5.18,6.29,23.07,29.73,23.62,7.96,4.15
"06073017106","14000US06073017106","Census Tract 171.06","Census Tract 171.06, San Diego County, California","ca","140","00","ACSSF","0008809",,,,,"06","073",,,,"017106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3432,106,335,659,1280,488,345,219,3.09,9.76,19.2,37.3,14.22,10.05,6.38
"06073017107","14000US06073017107","Census Tract 171.07","Census Tract 171.07, San Diego County, California","ca","140","00","ACSSF","0008810",,,,,"06","073",,,,"017107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2125,42,75,475,976,297,105,155,1.98,3.53,22.35,45.93,13.98,4.94,7.29
"06073017108","14000US06073017108","Census Tract 171.08","Census Tract 171.08, San Diego County, California","ca","140","00","ACSSF","0008811",,,,,"06","073",,,,"017108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3425,42,299,756,1203,722,231,172,1.23,8.73,22.07,35.12,21.08,6.74,5.02
"06073017109","14000US06073017109","Census Tract 171.09","Census Tract 171.09, San Diego County, California","ca","140","00","ACSSF","0008812",,,,,"06","073",,,,"017109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4515,8,293,1259,1574,912,272,197,0.18,6.49,27.88,34.86,20.2,6.02,4.36
"06073017110","14000US06073017110","Census Tract 171.10","Census Tract 171.10, San Diego County, California","ca","140","00","ACSSF","0008813",,,,,"06","073",,,,"017110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7364,200,759,1594,2795,1215,522,279,2.72,10.31,21.65,37.95,16.5,7.09,3.79
"06073017200","14000US06073017200","Census Tract 172","Census Tract 172, San Diego County, California","ca","140","00","ACSSF","0008814",,,,,"06","073",,,,"017200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3660,0,143,760,1364,728,262,403,0,3.91,20.77,37.27,19.89,7.16,11.01
"06073017303","14000US06073017303","Census Tract 173.03","Census Tract 173.03, San Diego County, California","ca","140","00","ACSSF","0008815",,,,,"06","073",,,,"017303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,15,192,340,717,315,293,104,0.76,9.72,17.21,36.29,15.94,14.83,5.26
"06073017304","14000US06073017304","Census Tract 173.04","Census Tract 173.04, San Diego County, California","ca","140","00","ACSSF","0008816",,,,,"06","073",,,,"017304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4692,356,689,1159,1498,513,304,173,7.59,14.68,24.7,31.93,10.93,6.48,3.69
"06073017305","14000US06073017305","Census Tract 173.05","Census Tract 173.05, San Diego County, California","ca","140","00","ACSSF","0008817",,,,,"06","073",,,,"017305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2516,76,154,357,975,523,213,218,3.02,6.12,14.19,38.75,20.79,8.47,8.66
"06073017306","14000US06073017306","Census Tract 173.06","Census Tract 173.06, San Diego County, California","ca","140","00","ACSSF","0008818",,,,,"06","073",,,,"017306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2071,29,93,402,819,394,230,104,1.4,4.49,19.41,39.55,19.02,11.11,5.02
"06073017401","14000US06073017401","Census Tract 174.01","Census Tract 174.01, San Diego County, California","ca","140","00","ACSSF","0008819",,,,,"06","073",,,,"017401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4465,20,313,897,1875,776,406,178,0.45,7.01,20.09,41.99,17.38,9.09,3.99
"06073017403","14000US06073017403","Census Tract 174.03","Census Tract 174.03, San Diego County, California","ca","140","00","ACSSF","0008820",,,,,"06","073",,,,"017403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4172,56,290,1304,1704,547,168,103,1.34,6.95,31.26,40.84,13.11,4.03,2.47
"06073017404","14000US06073017404","Census Tract 174.04","Census Tract 174.04, San Diego County, California","ca","140","00","ACSSF","0008821",,,,,"06","073",,,,"017404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5072,262,643,1508,1440,892,106,221,5.17,12.68,29.73,28.39,17.59,2.09,4.36
"06073017501","14000US06073017501","Census Tract 175.01","Census Tract 175.01, San Diego County, California","ca","140","00","ACSSF","0008822",,,,,"06","073",,,,"017501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563,100,221,578,941,475,182,66,3.9,8.62,22.55,36.71,18.53,7.1,2.58
"06073017502","14000US06073017502","Census Tract 175.02","Census Tract 175.02, San Diego County, California","ca","140","00","ACSSF","0008823",,,,,"06","073",,,,"017502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2781,422,367,528,945,309,124,86,15.17,13.2,18.99,33.98,11.11,4.46,3.09
"06073017601","14000US06073017601","Census Tract 176.01","Census Tract 176.01, San Diego County, California","ca","140","00","ACSSF","0008824",,,,,"06","073",,,,"017601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4322,153,342,1186,1237,902,278,224,3.54,7.91,27.44,28.62,20.87,6.43,5.18
"06073017603","14000US06073017603","Census Tract 176.03","Census Tract 176.03, San Diego County, California","ca","140","00","ACSSF","0008825",,,,,"06","073",,,,"017603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1851,178,164,413,576,325,112,83,9.62,8.86,22.31,31.12,17.56,6.05,4.48
"06073017604","14000US06073017604","Census Tract 176.04","Census Tract 176.04, San Diego County, California","ca","140","00","ACSSF","0008826",,,,,"06","073",,,,"017604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5187,364,525,1515,1682,756,139,206,7.02,10.12,29.21,32.43,14.57,2.68,3.97
"06073017701","14000US06073017701","Census Tract 177.01","Census Tract 177.01, San Diego County, California","ca","140","00","ACSSF","0008827",,,,,"06","073",,,,"017701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3773,112,494,940,1279,629,176,143,2.97,13.09,24.91,33.9,16.67,4.66,3.79
"06073017702","14000US06073017702","Census Tract 177.02","Census Tract 177.02, San Diego County, California","ca","140","00","ACSSF","0008828",,,,,"06","073",,,,"017702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2788,197,246,704,1056,371,138,76,7.07,8.82,25.25,37.88,13.31,4.95,2.73
"06073017801","14000US06073017801","Census Tract 178.01","Census Tract 178.01, San Diego County, California","ca","140","00","ACSSF","0008829",,,,,"06","073",,,,"017801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4636,391,580,1313,913,854,194,391,8.43,12.51,28.32,19.69,18.42,4.18,8.43
"06073017808","14000US06073017808","Census Tract 178.08","Census Tract 178.08, San Diego County, California","ca","140","00","ACSSF","0008830",,,,,"06","073",,,,"017808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4632,0,346,933,1747,1006,305,295,0,7.47,20.14,37.72,21.72,6.58,6.37
"06073017809","14000US06073017809","Census Tract 178.09","Census Tract 178.09, San Diego County, California","ca","140","00","ACSSF","0008831",,,,,"06","073",,,,"017809",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1553,69,197,525,478,172,81,31,4.44,12.69,33.81,30.78,11.08,5.22,2
"06073017810","14000US06073017810","Census Tract 178.10","Census Tract 178.10, San Diego County, California","ca","140","00","ACSSF","0008832",,,,,"06","073",,,,"017810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3639,136,417,777,1185,570,460,94,3.74,11.46,21.35,32.56,15.66,12.64,2.58
"06073017811","14000US06073017811","Census Tract 178.11","Census Tract 178.11, San Diego County, California","ca","140","00","ACSSF","0008833",,,,,"06","073",,,,"017811",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5196,112,392,1419,2200,595,314,164,2.16,7.54,27.31,42.34,11.45,6.04,3.16
"06073017813","14000US06073017813","Census Tract 178.13","Census Tract 178.13, San Diego County, California","ca","140","00","ACSSF","0008834",,,,,"06","073",,,,"017813",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3059,76,248,772,1151,528,201,83,2.48,8.11,25.24,37.63,17.26,6.57,2.71
"06073017900","14000US06073017900","Census Tract 179","Census Tract 179, San Diego County, California","ca","140","00","ACSSF","0008835",,,,,"06","073",,,,"017900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5052,669,926,1127,1569,387,179,195,13.24,18.33,22.31,31.06,7.66,3.54,3.86
"06073018000","14000US06073018000","Census Tract 180","Census Tract 180, San Diego County, California","ca","140","00","ACSSF","0008836",,,,,"06","073",,,,"018000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2733,75,368,695,991,386,124,94,2.74,13.47,25.43,36.26,14.12,4.54,3.44
"06073018100","14000US06073018100","Census Tract 181","Census Tract 181, San Diego County, California","ca","140","00","ACSSF","0008837",,,,,"06","073",,,,"018100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4562,433,817,1698,996,523,73,22,9.49,17.91,37.22,21.83,11.46,1.6,0.48
"06073018200","14000US06073018200","Census Tract 182","Census Tract 182, San Diego County, California","ca","140","00","ACSSF","0008838",,,,,"06","073",,,,"018200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4614,1046,750,1602,792,205,177,42,22.67,16.25,34.72,17.17,4.44,3.84,0.91
"06073018300","14000US06073018300","Census Tract 183","Census Tract 183, San Diego County, California","ca","140","00","ACSSF","0008839",,,,,"06","073",,,,"018300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810,30,304,823,372,158,71,52,1.66,16.8,45.47,20.55,8.73,3.92,2.87
"06073018400","14000US06073018400","Census Tract 184","Census Tract 184, San Diego County, California","ca","140","00","ACSSF","0008840",,,,,"06","073",,,,"018400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2477,400,433,822,517,210,56,39,16.15,17.48,33.19,20.87,8.48,2.26,1.57
"06073018504","14000US06073018504","Census Tract 185.04","Census Tract 185.04, San Diego County, California","ca","140","00","ACSSF","0008841",,,,,"06","073",,,,"018504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5119,212,761,1969,1616,397,144,20,4.14,14.87,38.46,31.57,7.76,2.81,0.39
"06073018507","14000US06073018507","Census Tract 185.07","Census Tract 185.07, San Diego County, California","ca","140","00","ACSSF","0008842",,,,,"06","073",,,,"018507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6053,1062,1320,2190,1106,295,52,28,17.55,21.81,36.18,18.27,4.87,0.86,0.46
"06073018509","14000US06073018509","Census Tract 185.09","Census Tract 185.09, San Diego County, California","ca","140","00","ACSSF","0008843",,,,,"06","073",,,,"018509",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3048,791,679,990,393,154,8,33,25.95,22.28,32.48,12.89,5.05,0.26,1.08
"06073018510","14000US06073018510","Census Tract 185.10","Census Tract 185.10, San Diego County, California","ca","140","00","ACSSF","0008844",,,,,"06","073",,,,"018510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2041,445,529,616,306,105,24,16,21.8,25.92,30.18,14.99,5.14,1.18,0.78
"06073018511","14000US06073018511","Census Tract 185.11","Census Tract 185.11, San Diego County, California","ca","140","00","ACSSF","0008845",,,,,"06","073",,,,"018511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3811,516,961,1473,703,68,40,50,13.54,25.22,38.65,18.45,1.78,1.05,1.31
"06073018512","14000US06073018512","Census Tract 185.12","Census Tract 185.12, San Diego County, California","ca","140","00","ACSSF","0008846",,,,,"06","073",,,,"018512",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3301,432,627,1224,702,216,23,77,13.09,18.99,37.08,21.27,6.54,0.7,2.33
"06073018513","14000US06073018513","Census Tract 185.13","Census Tract 185.13, San Diego County, California","ca","140","00","ACSSF","0008847",,,,,"06","073",,,,"018513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6569,361,1022,2767,1753,559,92,15,5.5,15.56,42.12,26.69,8.51,1.4,0.23
"06073018514","14000US06073018514","Census Tract 185.14","Census Tract 185.14, San Diego County, California","ca","140","00","ACSSF","0008848",,,,,"06","073",,,,"018514",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6055,359,1214,2479,1127,629,172,75,5.93,20.05,40.94,18.61,10.39,2.84,1.24
"06073018515","14000US06073018515","Census Tract 185.15","Census Tract 185.15, San Diego County, California","ca","140","00","ACSSF","0008849",,,,,"06","073",,,,"018515",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3671,164,500,1283,1076,470,102,76,4.47,13.62,34.95,29.31,12.8,2.78,2.07
"06073018516","14000US06073018516","Census Tract 185.16","Census Tract 185.16, San Diego County, California","ca","140","00","ACSSF","0008850",,,,,"06","073",,,,"018516",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2828,365,541,1195,505,176,11,35,12.91,19.13,42.26,17.86,6.22,0.39,1.24
"06073018517","14000US06073018517","Census Tract 185.17","Census Tract 185.17, San Diego County, California","ca","140","00","ACSSF","0008851",,,,,"06","073",,,,"018517",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3505,410,816,1377,753,130,19,0,11.7,23.28,39.29,21.48,3.71,0.54,0
"06073018518","14000US06073018518","Census Tract 185.18","Census Tract 185.18, San Diego County, California","ca","140","00","ACSSF","0008852",,,,,"06","073",,,,"018518",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2429,600,720,802,248,51,8,0,24.7,29.64,33.02,10.21,2.1,0.33,0
"06073018519","14000US06073018519","Census Tract 185.19","Census Tract 185.19, San Diego County, California","ca","140","00","ACSSF","0008853",,,,,"06","073",,,,"018519",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3434,982,988,1118,224,100,5,17,28.6,28.77,32.56,6.52,2.91,0.15,0.5
"06073018601","14000US06073018601","Census Tract 186.01","Census Tract 186.01, San Diego County, California","ca","140","00","ACSSF","0008854",,,,,"06","073",,,,"018601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3651,385,779,1346,745,328,30,38,10.55,21.34,36.87,20.41,8.98,0.82,1.04
"06073018603","14000US06073018603","Census Tract 186.03","Census Tract 186.03, San Diego County, California","ca","140","00","ACSSF","0008855",,,,,"06","073",,,,"018603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3764,1334,720,1190,391,90,26,13,35.44,19.13,31.62,10.39,2.39,0.69,0.35
"06073018608","14000US06073018608","Census Tract 186.08","Census Tract 186.08, San Diego County, California","ca","140","00","ACSSF","0008856",,,,,"06","073",,,,"018608",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2236,135,351,911,557,197,59,26,6.04,15.7,40.74,24.91,8.81,2.64,1.16
"06073018609","14000US06073018609","Census Tract 186.09","Census Tract 186.09, San Diego County, California","ca","140","00","ACSSF","0008857",,,,,"06","073",,,,"018609",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4308,1063,1162,1471,472,109,24,7,24.68,26.97,34.15,10.96,2.53,0.56,0.16
"06073018610","14000US06073018610","Census Tract 186.10","Census Tract 186.10, San Diego County, California","ca","140","00","ACSSF","0008858",,,,,"06","073",,,,"018610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4830,1270,1236,1391,668,180,40,45,26.29,25.59,28.8,13.83,3.73,0.83,0.93
"06073018611","14000US06073018611","Census Tract 186.11","Census Tract 186.11, San Diego County, California","ca","140","00","ACSSF","0008859",,,,,"06","073",,,,"018611",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6136,551,1209,1793,1694,633,136,120,8.98,19.7,29.22,27.61,10.32,2.22,1.96
"06073018612","14000US06073018612","Census Tract 186.12","Census Tract 186.12, San Diego County, California","ca","140","00","ACSSF","0008860",,,,,"06","073",,,,"018612",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2743,218,710,960,546,245,64,0,7.95,25.88,35,19.91,8.93,2.33,0
"06073018613","14000US06073018613","Census Tract 186.13","Census Tract 186.13, San Diego County, California","ca","140","00","ACSSF","0008861",,,,,"06","073",,,,"018613",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2068,181,507,750,434,95,17,84,8.75,24.52,36.27,20.99,4.59,0.82,4.06
"06073018614","14000US06073018614","Census Tract 186.14","Census Tract 186.14, San Diego County, California","ca","140","00","ACSSF","0008862",,,,,"06","073",,,,"018614",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4152,875,978,1310,656,208,98,27,21.07,23.55,31.55,15.8,5.01,2.36,0.65
"06073018700","14000US06073018700","Census Tract 187","Census Tract 187, San Diego County, California","ca","140","00","ACSSF","0008863",,,,,"06","073",,,,"018700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11038,100,3592,5147,1633,376,145,45,0.91,32.54,46.63,14.79,3.41,1.31,0.41
"06073018801","14000US06073018801","Census Tract 188.01","Census Tract 188.01, San Diego County, California","ca","140","00","ACSSF","0008864",,,,,"06","073",,,,"018801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2886,299,526,1112,593,318,19,19,10.36,18.23,38.53,20.55,11.02,0.66,0.66
"06073018802","14000US06073018802","Census Tract 188.02","Census Tract 188.02, San Diego County, California","ca","140","00","ACSSF","0008865",,,,,"06","073",,,,"018802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6743,257,850,2456,1776,839,465,100,3.81,12.61,36.42,26.34,12.44,6.9,1.48
"06073018803","14000US06073018803","Census Tract 188.03","Census Tract 188.03, San Diego County, California","ca","140","00","ACSSF","0008866",,,,,"06","073",,,,"018803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3674,462,626,1149,909,384,107,37,12.57,17.04,31.27,24.74,10.45,2.91,1.01
"06073018903","14000US06073018903","Census Tract 189.03","Census Tract 189.03, San Diego County, California","ca","140","00","ACSSF","0008867",,,,,"06","073",,,,"018903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3126,567,725,1112,520,132,32,38,18.14,23.19,35.57,16.63,4.22,1.02,1.22
"06073018904","14000US06073018904","Census Tract 189.04","Census Tract 189.04, San Diego County, California","ca","140","00","ACSSF","0008868",,,,,"06","073",,,,"018904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3811,870,872,1213,741,88,9,18,22.83,22.88,31.83,19.44,2.31,0.24,0.47
"06073018905","14000US06073018905","Census Tract 189.05","Census Tract 189.05, San Diego County, California","ca","140","00","ACSSF","0008869",,,,,"06","073",,,,"018905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4099,1149,1108,1164,454,133,15,76,28.03,27.03,28.4,11.08,3.24,0.37,1.85
"06073018906","14000US06073018906","Census Tract 189.06","Census Tract 189.06, San Diego County, California","ca","140","00","ACSSF","0008870",,,,,"06","073",,,,"018906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4335,1246,782,1299,636,247,62,63,28.74,18.04,29.97,14.67,5.7,1.43,1.45
"06073019001","14000US06073019001","Census Tract 190.01","Census Tract 190.01, San Diego County, California","ca","140","00","ACSSF","0008871",,,,,"06","073",,,,"019001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4848,316,1002,1758,1118,551,51,52,6.52,20.67,36.26,23.06,11.37,1.05,1.07
"06073019002","14000US06073019002","Census Tract 190.02","Census Tract 190.02, San Diego County, California","ca","140","00","ACSSF","0008872",,,,,"06","073",,,,"019002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315,252,285,496,175,73,20,14,19.16,21.67,37.72,13.31,5.55,1.52,1.06
"06073019101","14000US06073019101","Census Tract 191.01","Census Tract 191.01, San Diego County, California","ca","140","00","ACSSF","0008873",,,,,"06","073",,,,"019101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4636,705,1112,1551,784,260,193,31,15.21,23.99,33.46,16.91,5.61,4.16,0.67
"06073019103","14000US06073019103","Census Tract 191.03","Census Tract 191.03, San Diego County, California","ca","140","00","ACSSF","0008874",,,,,"06","073",,,,"019103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3981,167,645,1462,1142,504,43,18,4.19,16.2,36.72,28.69,12.66,1.08,0.45
"06073019105","14000US06073019105","Census Tract 191.05","Census Tract 191.05, San Diego County, California","ca","140","00","ACSSF","0008875",,,,,"06","073",,,,"019105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4402,337,772,1420,1217,486,106,64,7.66,17.54,32.26,27.65,11.04,2.41,1.45
"06073019106","14000US06073019106","Census Tract 191.06","Census Tract 191.06, San Diego County, California","ca","140","00","ACSSF","0008876",,,,,"06","073",,,,"019106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5912,804,1375,2201,1037,386,82,27,13.6,23.26,37.23,17.54,6.53,1.39,0.46
"06073019107","14000US06073019107","Census Tract 191.07","Census Tract 191.07, San Diego County, California","ca","140","00","ACSSF","0008877",,,,,"06","073",,,,"019107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411,140,350,637,223,39,0,22,9.92,24.81,45.15,15.8,2.76,0,1.56
"06073019203","14000US06073019203","Census Tract 192.03","Census Tract 192.03, San Diego County, California","ca","140","00","ACSSF","0008878",,,,,"06","073",,,,"019203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2034,170,591,645,371,176,49,32,8.36,29.06,31.71,18.24,8.65,2.41,1.57
"06073019205","14000US06073019205","Census Tract 192.05","Census Tract 192.05, San Diego County, California","ca","140","00","ACSSF","0008879",,,,,"06","073",,,,"019205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4160,1008,1192,1417,447,60,36,0,24.23,28.65,34.06,10.75,1.44,0.87,0
"06073019206","14000US06073019206","Census Tract 192.06","Census Tract 192.06, San Diego County, California","ca","140","00","ACSSF","0008880",,,,,"06","073",,,,"019206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3404,760,1044,931,577,66,17,9,22.33,30.67,27.35,16.95,1.94,0.5,0.26
"06073019207","14000US06073019207","Census Tract 192.07","Census Tract 192.07, San Diego County, California","ca","140","00","ACSSF","0008881",,,,,"06","073",,,,"019207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6548,1603,1670,1594,1135,350,138,58,24.48,25.5,24.34,17.33,5.35,2.11,0.89
"06073019208","14000US06073019208","Census Tract 192.08","Census Tract 192.08, San Diego County, California","ca","140","00","ACSSF","0008882",,,,,"06","073",,,,"019208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459,188,370,1005,483,219,147,47,7.65,15.05,40.87,19.64,8.91,5.98,1.91
"06073019301","14000US06073019301","Census Tract 193.01","Census Tract 193.01, San Diego County, California","ca","140","00","ACSSF","0008883",,,,,"06","073",,,,"019301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4853,415,907,1881,1017,378,125,130,8.55,18.69,38.76,20.96,7.79,2.58,2.68
"06073019302","14000US06073019302","Census Tract 193.02","Census Tract 193.02, San Diego County, California","ca","140","00","ACSSF","0008884",,,,,"06","073",,,,"019302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5538,783,1378,1594,1182,550,22,29,14.14,24.88,28.78,21.34,9.93,0.4,0.52
"06073019303","14000US06073019303","Census Tract 193.03","Census Tract 193.03, San Diego County, California","ca","140","00","ACSSF","0008885",,,,,"06","073",,,,"019303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4918,613,1230,1605,1079,280,48,63,12.46,25.01,32.64,21.94,5.69,0.98,1.28
